,Sample,Chrom,Start,End,Recovery
50039,homo12,A13,14500000,15500000,0.6666666666666666
50040,homo13,A13,14500000,15500000,0.6388888888888888
50041,homo14,A13,14500000,15500000,1.0
50042,homo15,A13,14500000,15500000,0.05555555555555555
50043,homo16,A13,14500000,15500000,0.2777777777777778
50044,homo17,A13,14500000,15500000,0.05555555555555555
50045,homo18,A13,14500000,15500000,1.0
50046,homo19,A13,14500000,15500000,1.0
50047,homo20,A13,14500000,15500000,1.0
50048,homo21,A13,14500000,15500000,0.3148148148148148
50049,homo22,A13,14500000,15500000,0.3148148148148148
50050,homo1,A13,15000000,16000000,1.0
50051,homo2,A13,15000000,16000000,1.0
50052,homo3,A13,15000000,16000000,1.0
50053,homo4,A13,15000000,16000000,1.0
50054,homo5,A13,15000000,16000000,1.0
50055,homo6,A13,15000000,16000000,1.0
50056,homo7,A13,15000000,16000000,0.3333333333333333
50057,homo8,A13,15000000,16000000,1.0
50058,homo9,A13,15000000,16000000,0.6851851851851852
50059,homo10,A13,15000000,16000000,1.0
50060,homo11,A13,15000000,16000000,0.3148148148148148
50061,homo12,A13,15000000,16000000,0.6666666666666666
50062,homo13,A13,15000000,16000000,0.6481481481481481
50063,homo14,A13,15000000,16000000,1.0
50064,homo15,A13,15000000,16000000,0.18518518518518517
50065,homo16,A13,15000000,16000000,0.46296296296296297
50066,homo17,A13,15000000,16000000,0.18518518518518517
50067,homo18,A13,15000000,16000000,1.0
50068,homo19,A13,15000000,16000000,1.0
50069,homo20,A13,15000000,16000000,1.0
50070,homo21,A13,15000000,16000000,0.3333333333333333
50071,homo22,A13,15000000,16000000,0.3333333333333333
50072,homo1,A13,15500000,16500000,1.0
50073,homo2,A13,15500000,16500000,1.0
50074,homo3,A13,15500000,16500000,1.0
50075,homo4,A13,15500000,16500000,1.0
50076,homo5,A13,15500000,16500000,1.0
50077,homo6,A13,15500000,16500000,1.0
50078,homo7,A13,15500000,16500000,1.0
50079,homo8,A13,15500000,16500000,1.0
50080,homo9,A13,15500000,16500000,1.0
50081,homo10,A13,15500000,16500000,1.0
50082,homo11,A13,15500000,16500000,0.9285714285714286
50083,homo12,A13,15500000,16500000,0.9285714285714286
50084,homo13,A13,15500000,16500000,1.0
50085,homo14,A13,15500000,16500000,1.0
50086,homo15,A13,15500000,16500000,0.42857142857142855
50087,homo16,A13,15500000,16500000,0.42857142857142855
50088,homo17,A13,15500000,16500000,0.42857142857142855
50089,homo18,A13,15500000,16500000,1.0
50090,homo19,A13,15500000,16500000,1.0
50091,homo20,A13,15500000,16500000,1.0
50092,homo21,A13,15500000,16500000,1.0
50093,homo22,A13,15500000,16500000,1.0
50094,homo1,A13,16000000,17000000,1.0
50095,homo2,A13,16000000,17000000,1.0
50096,homo3,A13,16000000,17000000,1.0
50097,homo4,A13,16000000,17000000,1.0
50098,homo5,A13,16000000,17000000,1.0
50099,homo6,A13,16000000,17000000,1.0
50100,homo7,A13,16000000,17000000,1.0
50101,homo8,A13,16000000,17000000,1.0
50102,homo9,A13,16000000,17000000,1.0
50103,homo10,A13,16000000,17000000,1.0
50104,homo11,A13,16000000,17000000,1.0
50105,homo12,A13,16000000,17000000,0.9
50106,homo13,A13,16000000,17000000,1.0
50107,homo14,A13,16000000,17000000,1.0
50108,homo15,A13,16000000,17000000,0.2
50109,homo16,A13,16000000,17000000,0.4
50110,homo17,A13,16000000,17000000,0.2
50111,homo18,A13,16000000,17000000,1.0
50112,homo19,A13,16000000,17000000,1.0
50113,homo20,A13,16000000,17000000,1.0
50114,homo21,A13,16000000,17000000,1.0
50115,homo22,A13,16000000,17000000,1.0
50116,homo1,A13,16500000,17500000,1.0
50117,homo2,A13,16500000,17500000,1.0
50118,homo3,A13,16500000,17500000,1.0
50119,homo4,A13,16500000,17500000,1.0
50120,homo5,A13,16500000,17500000,1.0
50121,homo6,A13,16500000,17500000,1.0
50122,homo7,A13,16500000,17500000,1.0
50123,homo8,A13,16500000,17500000,1.0
50124,homo9,A13,16500000,17500000,0.9166666666666666
50125,homo10,A13,16500000,17500000,0.9166666666666666
50126,homo11,A13,16500000,17500000,1.0
50127,homo12,A13,16500000,17500000,1.0
50128,homo13,A13,16500000,17500000,1.0
50129,homo14,A13,16500000,17500000,1.0
50130,homo15,A13,16500000,17500000,0.3333333333333333
50131,homo16,A13,16500000,17500000,0.4166666666666667
50132,homo17,A13,16500000,17500000,0.3333333333333333
50133,homo18,A13,16500000,17500000,1.0
50134,homo19,A13,16500000,17500000,1.0
50135,homo20,A13,16500000,17500000,1.0
50136,homo21,A13,16500000,17500000,1.0
50137,homo22,A13,16500000,17500000,1.0
50138,homo1,A13,17000000,18000000,1.0
50139,homo2,A13,17000000,18000000,1.0
50140,homo3,A13,17000000,18000000,1.0
50141,homo4,A13,17000000,18000000,1.0
50142,homo5,A13,17000000,18000000,1.0
50143,homo6,A13,17000000,18000000,1.0
50144,homo7,A13,17000000,18000000,1.0
50145,homo8,A13,17000000,18000000,1.0
50146,homo9,A13,17000000,18000000,0.9
50147,homo10,A13,17000000,18000000,0.9
50148,homo11,A13,17000000,18000000,1.0
50149,homo12,A13,17000000,18000000,1.0
50150,homo13,A13,17000000,18000000,1.0
50151,homo14,A13,17000000,18000000,1.0
50152,homo15,A13,17000000,18000000,0.4
50153,homo16,A13,17000000,18000000,0.4
50154,homo17,A13,17000000,18000000,0.4
50155,homo18,A13,17000000,18000000,1.0
50156,homo19,A13,17000000,18000000,1.0
50157,homo20,A13,17000000,18000000,1.0
50158,homo21,A13,17000000,18000000,1.0
50159,homo22,A13,17000000,18000000,1.0
50160,homo1,A13,17500000,18500000,1.0
50161,homo2,A13,17500000,18500000,1.0
50162,homo3,A13,17500000,18500000,1.0
50163,homo4,A13,17500000,18500000,1.0
50164,homo5,A13,17500000,18500000,1.0
50165,homo6,A13,17500000,18500000,1.0
50166,homo7,A13,17500000,18500000,1.0
50167,homo8,A13,17500000,18500000,1.0
50168,homo9,A13,17500000,18500000,1.0
50169,homo10,A13,17500000,18500000,1.0
50170,homo11,A13,17500000,18500000,1.0
50171,homo12,A13,17500000,18500000,1.0
50172,homo13,A13,17500000,18500000,1.0
50173,homo14,A13,17500000,18500000,1.0
50174,homo15,A13,17500000,18500000,0.0
50175,homo16,A13,17500000,18500000,0.25
50176,homo17,A13,17500000,18500000,0.0
50177,homo18,A13,17500000,18500000,1.0
50178,homo19,A13,17500000,18500000,1.0
50179,homo20,A13,17500000,18500000,1.0
50180,homo21,A13,17500000,18500000,1.0
50181,homo22,A13,17500000,18500000,1.0
50182,homo1,A13,18000000,19000000,1.0
50183,homo2,A13,18000000,19000000,1.0
50184,homo3,A13,18000000,19000000,0.8
50185,homo4,A13,18000000,19000000,0.8
50186,homo5,A13,18000000,19000000,0.8
50187,homo6,A13,18000000,19000000,0.8
50188,homo7,A13,18000000,19000000,0.7
50189,homo8,A13,18000000,19000000,0.8
50190,homo9,A13,18000000,19000000,0.75
50191,homo10,A13,18000000,19000000,0.8
50192,homo11,A13,18000000,19000000,0.7
50193,homo12,A13,18000000,19000000,0.75
50194,homo13,A13,18000000,19000000,0.75
50195,homo14,A13,18000000,19000000,0.8
50196,homo15,A13,18000000,19000000,0.4
50197,homo16,A13,18000000,19000000,0.45
50198,homo17,A13,18000000,19000000,0.4
50199,homo18,A13,18000000,19000000,0.8
50200,homo19,A13,18000000,19000000,0.8
50201,homo20,A13,18000000,19000000,0.8
50202,homo21,A13,18000000,19000000,0.7
50203,homo22,A13,18000000,19000000,0.75
50204,homo1,A13,18500000,19500000,1.0
50205,homo2,A13,18500000,19500000,1.0
50206,homo3,A13,18500000,19500000,0.8
50207,homo4,A13,18500000,19500000,0.8
50208,homo5,A13,18500000,19500000,0.8
50209,homo6,A13,18500000,19500000,0.8
50210,homo7,A13,18500000,19500000,0.4
50211,homo8,A13,18500000,19500000,0.8
50212,homo9,A13,18500000,19500000,0.6
50213,homo10,A13,18500000,19500000,0.8
50214,homo11,A13,18500000,19500000,0.4
50215,homo12,A13,18500000,19500000,0.6
50216,homo13,A13,18500000,19500000,0.6
50217,homo14,A13,18500000,19500000,0.8
50218,homo15,A13,18500000,19500000,0.7
50219,homo16,A13,18500000,19500000,0.65
50220,homo17,A13,18500000,19500000,0.7
50221,homo18,A13,18500000,19500000,0.8
50222,homo19,A13,18500000,19500000,0.8
50223,homo20,A13,18500000,19500000,0.8
50224,homo21,A13,18500000,19500000,0.4
50225,homo22,A13,18500000,19500000,0.6
50226,homo1,A13,19000000,20000000,1.0
50227,homo2,A13,19000000,20000000,1.0
50228,homo3,A13,19000000,20000000,1.0
50229,homo4,A13,19000000,20000000,1.0
50230,homo5,A13,19000000,20000000,1.0
50231,homo6,A13,19000000,20000000,1.0
50232,homo7,A13,19000000,20000000,0.0
50233,homo8,A13,19000000,20000000,1.0
50234,homo9,A13,19000000,20000000,0.5
50235,homo10,A13,19000000,20000000,1.0
50236,homo11,A13,19000000,20000000,0.0
50237,homo12,A13,19000000,20000000,0.5
50238,homo13,A13,19000000,20000000,0.5
50239,homo14,A13,19000000,20000000,1.0
50240,homo15,A13,19000000,20000000,1.0
50241,homo16,A13,19000000,20000000,1.0
50242,homo17,A13,19000000,20000000,1.0
50243,homo18,A13,19000000,20000000,1.0
50244,homo19,A13,19000000,20000000,1.0
50245,homo20,A13,19000000,20000000,1.0
50246,homo21,A13,19000000,20000000,0.0
50247,homo22,A13,19000000,20000000,0.5
50248,homo1,A13,19500000,20500000,0.9230769230769231
50249,homo2,A13,19500000,20500000,0.9615384615384616
50250,homo3,A13,19500000,20500000,1.0
50251,homo4,A13,19500000,20500000,0.8846153846153846
50252,homo5,A13,19500000,20500000,1.0
50253,homo6,A13,19500000,20500000,0.9615384615384616
50254,homo7,A13,19500000,20500000,0.5384615384615384
50255,homo8,A13,19500000,20500000,0.8846153846153846
50256,homo9,A13,19500000,20500000,0.7307692307692307
50257,homo10,A13,19500000,20500000,0.8461538461538461
50258,homo11,A13,19500000,20500000,0.4230769230769231
50259,homo12,A13,19500000,20500000,0.6538461538461539
50260,homo13,A13,19500000,20500000,0.7692307692307693
50261,homo14,A13,19500000,20500000,1.0
50262,homo15,A13,19500000,20500000,0.9230769230769231
50263,homo16,A13,19500000,20500000,1.0
50264,homo17,A13,19500000,20500000,0.9615384615384616
50265,homo18,A13,19500000,20500000,0.9615384615384616
50266,homo19,A13,19500000,20500000,0.9615384615384616
50267,homo20,A13,19500000,20500000,0.8846153846153846
50268,homo21,A13,19500000,20500000,0.5
50269,homo22,A13,19500000,20500000,0.7307692307692307
50270,homo1,A13,20000000,21000000,0.875
50271,homo2,A13,20000000,21000000,0.9375
50272,homo3,A13,20000000,21000000,1.0
50273,homo4,A13,20000000,21000000,0.8125
50274,homo5,A13,20000000,21000000,1.0
50275,homo6,A13,20000000,21000000,0.9375
50276,homo7,A13,20000000,21000000,0.875
50277,homo8,A13,20000000,21000000,0.8125
50278,homo9,A13,20000000,21000000,0.875
50279,homo10,A13,20000000,21000000,0.75
50280,homo11,A13,20000000,21000000,0.6875
50281,homo12,A13,20000000,21000000,0.75
50282,homo13,A13,20000000,21000000,0.9375
50283,homo14,A13,20000000,21000000,1.0
50284,homo15,A13,20000000,21000000,0.875
50285,homo16,A13,20000000,21000000,1.0
50286,homo17,A13,20000000,21000000,0.9375
50287,homo18,A13,20000000,21000000,0.9375
50288,homo19,A13,20000000,21000000,0.9375
50289,homo20,A13,20000000,21000000,0.8125
50290,homo21,A13,20000000,21000000,0.8125
50291,homo22,A13,20000000,21000000,0.875
50292,homo1,A13,20500000,21500000,1.0
50293,homo2,A13,20500000,21500000,1.0
50294,homo3,A13,20500000,21500000,1.0
50295,homo4,A13,20500000,21500000,1.0
50296,homo5,A13,20500000,21500000,1.0
50297,homo6,A13,20500000,21500000,1.0
50298,homo7,A13,20500000,21500000,0.0
50299,homo8,A13,20500000,21500000,1.0
50300,homo9,A13,20500000,21500000,0.5
50301,homo10,A13,20500000,21500000,1.0
50302,homo11,A13,20500000,21500000,0.0
50303,homo12,A13,20500000,21500000,0.5
50304,homo13,A13,20500000,21500000,0.5
50305,homo14,A13,20500000,21500000,1.0
50306,homo15,A13,20500000,21500000,1.0
50307,homo16,A13,20500000,21500000,1.0
50308,homo17,A13,20500000,21500000,1.0
50309,homo18,A13,20500000,21500000,1.0
50310,homo19,A13,20500000,21500000,1.0
50311,homo20,A13,20500000,21500000,1.0
50312,homo21,A13,20500000,21500000,0.0
50313,homo22,A13,20500000,21500000,0.0
50314,homo1,A13,21000000,22000000,1.0
50315,homo2,A13,21000000,22000000,1.0
50316,homo3,A13,21000000,22000000,1.0
50317,homo4,A13,21000000,22000000,1.0
50318,homo5,A13,21000000,22000000,1.0
50319,homo6,A13,21000000,22000000,1.0
50320,homo7,A13,21000000,22000000,0.3333333333333333
50321,homo8,A13,21000000,22000000,1.0
50322,homo9,A13,21000000,22000000,0.6666666666666666
50323,homo10,A13,21000000,22000000,1.0
50324,homo11,A13,21000000,22000000,0.3333333333333333
50325,homo12,A13,21000000,22000000,0.6666666666666666
50326,homo13,A13,21000000,22000000,0.6666666666666666
50327,homo14,A13,21000000,22000000,1.0
50328,homo15,A13,21000000,22000000,1.0
50329,homo16,A13,21000000,22000000,1.0
50330,homo17,A13,21000000,22000000,1.0
50331,homo18,A13,21000000,22000000,1.0
50332,homo19,A13,21000000,22000000,1.0
50333,homo20,A13,21000000,22000000,1.0
50334,homo21,A13,21000000,22000000,0.3333333333333333
50335,homo22,A13,21000000,22000000,0.4166666666666667
50336,homo1,A13,21500000,22500000,1.0
50337,homo2,A13,21500000,22500000,1.0
50338,homo3,A13,21500000,22500000,1.0
50339,homo4,A13,21500000,22500000,1.0
50340,homo5,A13,21500000,22500000,1.0
50341,homo6,A13,21500000,22500000,1.0
50342,homo7,A13,21500000,22500000,0.25
50343,homo8,A13,21500000,22500000,1.0
50344,homo9,A13,21500000,22500000,0.625
50345,homo10,A13,21500000,22500000,1.0
50346,homo11,A13,21500000,22500000,0.25
50347,homo12,A13,21500000,22500000,0.625
50348,homo13,A13,21500000,22500000,0.625
50349,homo14,A13,21500000,22500000,1.0
50350,homo15,A13,21500000,22500000,1.0
50351,homo16,A13,21500000,22500000,1.0
50352,homo17,A13,21500000,22500000,1.0
50353,homo18,A13,21500000,22500000,1.0
50354,homo19,A13,21500000,22500000,1.0
50355,homo20,A13,21500000,22500000,1.0
50356,homo21,A13,21500000,22500000,0.25
50357,homo22,A13,21500000,22500000,0.5
50358,homo1,A13,22000000,23000000,1.0
50359,homo2,A13,22000000,23000000,1.0
50360,homo3,A13,22000000,23000000,1.0
50361,homo4,A13,22000000,23000000,1.0
50362,homo5,A13,22000000,23000000,1.0
50363,homo6,A13,22000000,23000000,1.0
50364,homo7,A13,22000000,23000000,0.0
50365,homo8,A13,22000000,23000000,1.0
50366,homo9,A13,22000000,23000000,0.5
50367,homo10,A13,22000000,23000000,1.0
50368,homo11,A13,22000000,23000000,0.0
50369,homo12,A13,22000000,23000000,0.5
50370,homo13,A13,22000000,23000000,0.5
50371,homo14,A13,22000000,23000000,1.0
50372,homo15,A13,22000000,23000000,1.0
50373,homo16,A13,22000000,23000000,1.0
50374,homo17,A13,22000000,23000000,1.0
50375,homo18,A13,22000000,23000000,1.0
50376,homo19,A13,22000000,23000000,1.0
50377,homo20,A13,22000000,23000000,1.0
50378,homo21,A13,22000000,23000000,0.0
50379,homo22,A13,22000000,23000000,0.5
50380,homo1,A13,22500000,23500000,0.9545454545454546
50381,homo2,A13,22500000,23500000,0.8181818181818182
50382,homo3,A13,22500000,23500000,0.8181818181818182
50383,homo4,A13,22500000,23500000,0.8181818181818182
50384,homo5,A13,22500000,23500000,0.8181818181818182
50385,homo6,A13,22500000,23500000,0.8181818181818182
50386,homo7,A13,22500000,23500000,0.5454545454545454
50387,homo8,A13,22500000,23500000,0.8181818181818182
50388,homo9,A13,22500000,23500000,0.6363636363636364
50389,homo10,A13,22500000,23500000,0.8181818181818182
50390,homo11,A13,22500000,23500000,0.45454545454545453
50391,homo12,A13,22500000,23500000,0.6363636363636364
50392,homo13,A13,22500000,23500000,0.8181818181818182
50393,homo14,A13,22500000,23500000,0.8181818181818182
50394,homo15,A13,22500000,23500000,0.8181818181818182
50395,homo16,A13,22500000,23500000,0.8181818181818182
50396,homo17,A13,22500000,23500000,0.8181818181818182
50397,homo18,A13,22500000,23500000,0.8181818181818182
50398,homo19,A13,22500000,23500000,0.8181818181818182
50399,homo20,A13,22500000,23500000,0.7272727272727273
50400,homo21,A13,22500000,23500000,0.45454545454545453
50401,homo22,A13,22500000,23500000,0.6363636363636364
50402,homo1,A13,23000000,24000000,0.9375
50403,homo2,A13,23000000,24000000,0.75
50404,homo3,A13,23000000,24000000,0.75
50405,homo4,A13,23000000,24000000,0.75
50406,homo5,A13,23000000,24000000,0.75
50407,homo6,A13,23000000,24000000,0.75
50408,homo7,A13,23000000,24000000,0.75
50409,homo8,A13,23000000,24000000,0.75
50410,homo9,A13,23000000,24000000,0.6875
50411,homo10,A13,23000000,24000000,0.75
50412,homo11,A13,23000000,24000000,0.625
50413,homo12,A13,23000000,24000000,0.6875
50414,homo13,A13,23000000,24000000,0.9375
50415,homo14,A13,23000000,24000000,0.75
50416,homo15,A13,23000000,24000000,0.75
50417,homo16,A13,23000000,24000000,0.75
50418,homo17,A13,23000000,24000000,0.75
50419,homo18,A13,23000000,24000000,0.75
50420,homo19,A13,23000000,24000000,0.75
50421,homo20,A13,23000000,24000000,0.625
50422,homo21,A13,23000000,24000000,0.625
50423,homo22,A13,23000000,24000000,0.6875
50424,homo1,A13,23500000,24500000,1.0
50425,homo2,A13,23500000,24500000,1.0
50426,homo3,A13,23500000,24500000,1.0
50427,homo4,A13,23500000,24500000,1.0
50428,homo5,A13,23500000,24500000,1.0
50429,homo6,A13,23500000,24500000,1.0
50430,homo7,A13,23500000,24500000,0.0
50431,homo8,A13,23500000,24500000,1.0
50432,homo9,A13,23500000,24500000,0.5
50433,homo10,A13,23500000,24500000,1.0
50434,homo11,A13,23500000,24500000,0.0
50435,homo12,A13,23500000,24500000,0.5
50436,homo13,A13,23500000,24500000,0.5
50437,homo14,A13,23500000,24500000,1.0
50438,homo15,A13,23500000,24500000,1.0
50439,homo16,A13,23500000,24500000,1.0
50440,homo17,A13,23500000,24500000,1.0
50441,homo18,A13,23500000,24500000,1.0
50442,homo19,A13,23500000,24500000,1.0
50443,homo20,A13,23500000,24500000,1.0
50444,homo21,A13,23500000,24500000,0.0
50445,homo22,A13,23500000,24500000,0.5
50446,homo1,A13,24000000,25000000,1.0
50447,homo2,A13,24000000,25000000,1.0
50448,homo3,A13,24000000,25000000,1.0
50449,homo4,A13,24000000,25000000,1.0
50450,homo5,A13,24000000,25000000,1.0
50451,homo6,A13,24000000,25000000,1.0
50452,homo7,A13,24000000,25000000,0.0
50453,homo8,A13,24000000,25000000,1.0
50454,homo9,A13,24000000,25000000,0.5
50455,homo10,A13,24000000,25000000,1.0
50456,homo11,A13,24000000,25000000,0.0
50457,homo12,A13,24000000,25000000,0.5
50458,homo13,A13,24000000,25000000,0.5
50459,homo14,A13,24000000,25000000,1.0
50460,homo15,A13,24000000,25000000,1.0
50461,homo16,A13,24000000,25000000,1.0
50462,homo17,A13,24000000,25000000,1.0
50463,homo18,A13,24000000,25000000,1.0
50464,homo19,A13,24000000,25000000,1.0
50465,homo20,A13,24000000,25000000,1.0
50466,homo21,A13,24000000,25000000,0.0
50467,homo22,A13,24000000,25000000,0.5
50468,homo1,A13,24500000,25500000,1.0
50469,homo2,A13,24500000,25500000,1.0
50470,homo3,A13,24500000,25500000,1.0
50471,homo4,A13,24500000,25500000,1.0
50472,homo5,A13,24500000,25500000,1.0
50473,homo6,A13,24500000,25500000,1.0
50474,homo7,A13,24500000,25500000,1.0
50475,homo8,A13,24500000,25500000,1.0
50476,homo9,A13,24500000,25500000,1.0
50477,homo10,A13,24500000,25500000,1.0
50478,homo11,A13,24500000,25500000,1.0
50479,homo12,A13,24500000,25500000,1.0
50480,homo13,A13,24500000,25500000,1.0
50481,homo14,A13,24500000,25500000,1.0
50482,homo15,A13,24500000,25500000,1.0
50483,homo16,A13,24500000,25500000,0.5
50484,homo17,A13,24500000,25500000,1.0
50485,homo18,A13,24500000,25500000,1.0
50486,homo19,A13,24500000,25500000,1.0
50487,homo20,A13,24500000,25500000,1.0
50488,homo21,A13,24500000,25500000,1.0
50489,homo22,A13,24500000,25500000,1.0
50490,homo1,A13,25000000,26000000,1.0
50491,homo2,A13,25000000,26000000,1.0
50492,homo3,A13,25000000,26000000,1.0
50493,homo4,A13,25000000,26000000,1.0
50494,homo5,A13,25000000,26000000,1.0
50495,homo6,A13,25000000,26000000,1.0
50496,homo7,A13,25000000,26000000,0.6666666666666666
50497,homo8,A13,25000000,26000000,1.0
50498,homo9,A13,25000000,26000000,0.8333333333333334
50499,homo10,A13,25000000,26000000,1.0
50500,homo11,A13,25000000,26000000,0.6666666666666666
50501,homo12,A13,25000000,26000000,0.8333333333333334
50502,homo13,A13,25000000,26000000,0.8333333333333334
50503,homo14,A13,25000000,26000000,1.0
50504,homo15,A13,25000000,26000000,0.6666666666666666
50505,homo16,A13,25000000,26000000,0.6666666666666666
50506,homo17,A13,25000000,26000000,0.6666666666666666
50507,homo18,A13,25000000,26000000,1.0
50508,homo19,A13,25000000,26000000,1.0
50509,homo20,A13,25000000,26000000,1.0
50510,homo21,A13,25000000,26000000,0.6666666666666666
50511,homo22,A13,25000000,26000000,0.8333333333333334
50512,homo1,A13,25500000,26500000,1.0
50513,homo2,A13,25500000,26500000,1.0
50514,homo3,A13,25500000,26500000,1.0
50515,homo4,A13,25500000,26500000,1.0
50516,homo5,A13,25500000,26500000,1.0
50517,homo6,A13,25500000,26500000,1.0
50518,homo7,A13,25500000,26500000,0.3333333333333333
50519,homo8,A13,25500000,26500000,1.0
50520,homo9,A13,25500000,26500000,0.6666666666666666
50521,homo10,A13,25500000,26500000,1.0
50522,homo11,A13,25500000,26500000,0.3333333333333333
50523,homo12,A13,25500000,26500000,0.6666666666666666
50524,homo13,A13,25500000,26500000,0.6666666666666666
